F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,Label
0.5406382679608709,0.5645035492849385,0.5693990569868357,0.5292320892874977,0.5873014280634997,0.5875287465379959,0.5478801008311798,0.6009687264022432,0.576492828413618,0.6085783679526304,0.6159701573585421,0.581448663242193,0.6297529954402898,-
0.5645035492849385,0.5693990569868357,0.5292320892874977,0.5873014280634997,0.5875287465379959,0.5478801008311798,0.6009687264022432,0.576492828413618,0.6085783679526304,0.6159701573585421,0.581448663242193,0.6297529954402898,0.5934675679993098,-
0.5693990569868357,0.5292320892874977,0.5873014280634997,0.5875287465379959,0.5478801008311798,0.6009687264022432,0.576492828413618,0.6085783679526304,0.6159701573585421,0.581448663242193,0.6297529954402898,0.5934675679993098,0.5884449443053152,-
0.5292320892874977,0.5873014280634997,0.5875287465379959,0.5478801008311798,0.6009687264022432,0.576492828413618,0.6085783679526304,0.6159701573585421,0.581448663242193,0.6297529954402898,0.5934675679993098,0.5884449443053152,0.637762106980702,-
0.5873014280634997,0.5875287465379959,0.5478801008311798,0.6009687264022432,0.576492828413618,0.6085783679526304,0.6159701573585421,0.581448663242193,0.6297529954402898,0.5934675679993098,0.5884449443053152,0.637762106980702,0.660378501543069,-
0.5875287465379959,0.5478801008311798,0.6009687264022432,0.576492828413618,0.6085783679526304,0.6159701573585421,0.581448663242193,0.6297529954402898,0.5934675679993098,0.5884449443053152,0.637762106980702,0.660378501543069,0.5857172952474561,-
0.5478801008311798,0.6009687264022432,0.576492828413618,0.6085783679526304,0.6159701573585421,0.581448663242193,0.6297529954402898,0.5934675679993098,0.5884449443053152,0.637762106980702,0.660378501543069,0.5857172952474561,0.5826650989669291,-
0.6009687264022432,0.576492828413618,0.6085783679526304,0.6159701573585421,0.581448663242193,0.6297529954402898,0.5934675679993098,0.5884449443053152,0.637762106980702,0.660378501543069,0.5857172952474561,0.5826650989669291,0.5591657366285545,-
0.576492828413618,0.6085783679526304,0.6159701573585421,0.581448663242193,0.6297529954402898,0.5934675679993098,0.5884449443053152,0.637762106980702,0.660378501543069,0.5857172952474561,0.5826650989669291,0.5591657366285545,0.5341327045739114,-
0.6085783679526304,0.6159701573585421,0.581448663242193,0.6297529954402898,0.5934675679993098,0.5884449443053152,0.637762106980702,0.660378501543069,0.5857172952474561,0.5826650989669291,0.5591657366285545,0.5341327045739114,0.5598945566513154,-
0.6159701573585421,0.581448663242193,0.6297529954402898,0.5934675679993098,0.5884449443053152,0.637762106980702,0.660378501543069,0.5857172952474561,0.5826650989669291,0.5591657366285545,0.5341327045739114,0.5598945566513154,0.5326899660022189,-
0.581448663242193,0.6297529954402898,0.5934675679993098,0.5884449443053152,0.637762106980702,0.660378501543069,0.5857172952474561,0.5826650989669291,0.5591657366285545,0.5341327045739114,0.5598945566513154,0.5326899660022189,0.54125869459503,-
0.6297529954402898,0.5934675679993098,0.5884449443053152,0.637762106980702,0.660378501543069,0.5857172952474561,0.5826650989669291,0.5591657366285545,0.5341327045739114,0.5598945566513154,0.5326899660022189,0.54125869459503,0.5422744557002728,-
0.5934675679993098,0.5884449443053152,0.637762106980702,0.660378501543069,0.5857172952474561,0.5826650989669291,0.5591657366285545,0.5341327045739114,0.5598945566513154,0.5326899660022189,0.54125869459503,0.5422744557002728,0.5790607415972451,-
0.5884449443053152,0.637762106980702,0.660378501543069,0.5857172952474561,0.5826650989669291,0.5591657366285545,0.5341327045739114,0.5598945566513154,0.5326899660022189,0.54125869459503,0.5422744557002728,0.5790607415972451,0.5651512103003012,-
0.637762106980702,0.660378501543069,0.5857172952474561,0.5826650989669291,0.5591657366285545,0.5341327045739114,0.5598945566513154,0.5326899660022189,0.54125869459503,0.5422744557002728,0.5790607415972451,0.5651512103003012,0.6016870693086747,-
0.660378501543069,0.5857172952474561,0.5826650989669291,0.5591657366285545,0.5341327045739114,0.5598945566513154,0.5326899660022189,0.54125869459503,0.5422744557002728,0.5790607415972451,0.5651512103003012,0.6016870693086747,0.5776646741736788,-
0.5857172952474561,0.5826650989669291,0.5591657366285545,0.5341327045739114,0.5598945566513154,0.5326899660022189,0.54125869459503,0.5422744557002728,0.5790607415972451,0.5651512103003012,0.6016870693086747,0.5776646741736788,0.5720622722352494,-
0.5826650989669291,0.5591657366285545,0.5341327045739114,0.5598945566513154,0.5326899660022189,0.54125869459503,0.5422744557002728,0.5790607415972451,0.5651512103003012,0.6016870693086747,0.5776646741736788,0.5720622722352494,0.593552425143857,-
0.5591657366285545,0.5341327045739114,0.5598945566513154,0.5326899660022189,0.54125869459503,0.5422744557002728,0.5790607415972451,0.5651512103003012,0.6016870693086747,0.5776646741736788,0.5720622722352494,0.593552425143857,0.6194496187733813,-
0.5341327045739114,0.5598945566513154,0.5326899660022189,0.54125869459503,0.5422744557002728,0.5790607415972451,0.5651512103003012,0.6016870693086747,0.5776646741736788,0.5720622722352494,0.593552425143857,0.6194496187733813,0.5478865563455586,-
0.5598945566513154,0.5326899660022189,0.54125869459503,0.5422744557002728,0.5790607415972451,0.5651512103003012,0.6016870693086747,0.5776646741736788,0.5720622722352494,0.593552425143857,0.6194496187733813,0.5478865563455586,0.6190791052743575,-
0.5326899660022189,0.54125869459503,0.5422744557002728,0.5790607415972451,0.5651512103003012,0.6016870693086747,0.5776646741736788,0.5720622722352494,0.593552425143857,0.6194496187733813,0.5478865563455586,0.6190791052743575,0.6160919972292407,-
0.54125869459503,0.5422744557002728,0.5790607415972451,0.5651512103003012,0.6016870693086747,0.5776646741736788,0.5720622722352494,0.593552425143857,0.6194496187733813,0.5478865563455586,0.6190791052743575,0.6160919972292407,0.5283269907207747,-
0.5422744557002728,0.5790607415972451,0.5651512103003012,0.6016870693086747,0.5776646741736788,0.5720622722352494,0.593552425143857,0.6194496187733813,0.5478865563455586,0.6190791052743575,0.6160919972292407,0.5283269907207747,0.54938766084241,-
0.5790607415972451,0.5651512103003012,0.6016870693086747,0.5776646741736788,0.5720622722352494,0.593552425143857,0.6194496187733813,0.5478865563455586,0.6190791052743575,0.6160919972292407,0.5283269907207747,0.54938766084241,0.5493365917839192,-
0.5651512103003012,0.6016870693086747,0.5776646741736788,0.5720622722352494,0.593552425143857,0.6194496187733813,0.5478865563455586,0.6190791052743575,0.6160919972292407,0.5283269907207747,0.54938766084241,0.5493365917839192,0.5418096594182598,-
0.6016870693086747,0.5776646741736788,0.5720622722352494,0.593552425143857,0.6194496187733813,0.5478865563455586,0.6190791052743575,0.6160919972292407,0.5283269907207747,0.54938766084241,0.5493365917839192,0.5418096594182598,0.5496779232032256,-
0.5776646741736788,0.5720622722352494,0.593552425143857,0.6194496187733813,0.5478865563455586,0.6190791052743575,0.6160919972292407,0.5283269907207747,0.54938766084241,0.5493365917839192,0.5418096594182598,0.5496779232032256,0.5147107965801456,-
0.5720622722352494,0.593552425143857,0.6194496187733813,0.5478865563455586,0.6190791052743575,0.6160919972292407,0.5283269907207747,0.54938766084241,0.5493365917839192,0.5418096594182598,0.5496779232032256,0.5147107965801456,0.5707267676314374,-
0.593552425143857,0.6194496187733813,0.5478865563455586,0.6190791052743575,0.6160919972292407,0.5283269907207747,0.54938766084241,0.5493365917839192,0.5418096594182598,0.5496779232032256,0.5147107965801456,0.5707267676314374,0.5935422323439716,-
0.6194496187733813,0.5478865563455586,0.6190791052743575,0.6160919972292407,0.5283269907207747,0.54938766084241,0.5493365917839192,0.5418096594182598,0.5496779232032256,0.5147107965801456,0.5707267676314374,0.5935422323439716,0.5858754473032093,-
0.5478865563455586,0.6190791052743575,0.6160919972292407,0.5283269907207747,0.54938766084241,0.5493365917839192,0.5418096594182598,0.5496779232032256,0.5147107965801456,0.5707267676314374,0.5935422323439716,0.5858754473032093,0.6140410178218685,-
0.6190791052743575,0.6160919972292407,0.5283269907207747,0.54938766084241,0.5493365917839192,0.5418096594182598,0.5496779232032256,0.5147107965801456,0.5707267676314374,0.5935422323439716,0.5858754473032093,0.6140410178218685,0.6323416038308578,-
0.6160919972292407,0.5283269907207747,0.54938766084241,0.5493365917839192,0.5418096594182598,0.5496779232032256,0.5147107965801456,0.5707267676314374,0.5935422323439716,0.5858754473032093,0.6140410178218685,0.6323416038308578,0.5685415214336741,-
0.5283269907207747,0.54938766084241,0.5493365917839192,0.5418096594182598,0.5496779232032256,0.5147107965801456,0.5707267676314374,0.5935422323439716,0.5858754473032093,0.6140410178218685,0.6323416038308578,0.5685415214336741,0.5941604659731653,-
0.54938766084241,0.5493365917839192,0.5418096594182598,0.5496779232032256,0.5147107965801456,0.5707267676314374,0.5935422323439716,0.5858754473032093,0.6140410178218685,0.6323416038308578,0.5685415214336741,0.5941604659731653,0.6039941819771091,-
0.5493365917839192,0.5418096594182598,0.5496779232032256,0.5147107965801456,0.5707267676314374,0.5935422323439716,0.5858754473032093,0.6140410178218685,0.6323416038308578,0.5685415214336741,0.5941604659731653,0.6039941819771091,0.6008621699210084,-
0.5418096594182598,0.5496779232032256,0.5147107965801456,0.5707267676314374,0.5935422323439716,0.5858754473032093,0.6140410178218685,0.6323416038308578,0.5685415214336741,0.5941604659731653,0.6039941819771091,0.6008621699210084,0.5380741652341745,-
0.5496779232032256,0.5147107965801456,0.5707267676314374,0.5935422323439716,0.5858754473032093,0.6140410178218685,0.6323416038308578,0.5685415214336741,0.5941604659731653,0.6039941819771091,0.6008621699210084,0.5380741652341745,0.5743608753185829,-
0.5147107965801456,0.5707267676314374,0.5935422323439716,0.5858754473032093,0.6140410178218685,0.6323416038308578,0.5685415214336741,0.5941604659731653,0.6039941819771091,0.6008621699210084,0.5380741652341745,0.5743608753185829,0.5827096052311254,-
0.5707267676314374,0.5935422323439716,0.5858754473032093,0.6140410178218685,0.6323416038308578,0.5685415214336741,0.5941604659731653,0.6039941819771091,0.6008621699210084,0.5380741652341745,0.5743608753185829,0.5827096052311254,0.5260923035194698,-
0.5935422323439716,0.5858754473032093,0.6140410178218685,0.6323416038308578,0.5685415214336741,0.5941604659731653,0.6039941819771091,0.6008621699210084,0.5380741652341745,0.5743608753185829,0.5827096052311254,0.5260923035194698,0.5264372356699312,-
0.5858754473032093,0.6140410178218685,0.6323416038308578,0.5685415214336741,0.5941604659731653,0.6039941819771091,0.6008621699210084,0.5380741652341745,0.5743608753185829,0.5827096052311254,0.5260923035194698,0.5264372356699312,0.5397284373728527,-
0.6140410178218685,0.6323416038308578,0.5685415214336741,0.5941604659731653,0.6039941819771091,0.6008621699210084,0.5380741652341745,0.5743608753185829,0.5827096052311254,0.5260923035194698,0.5264372356699312,0.5397284373728527,0.5628942645254749,-
0.6323416038308578,0.5685415214336741,0.5941604659731653,0.6039941819771091,0.6008621699210084,0.5380741652341745,0.5743608753185829,0.5827096052311254,0.5260923035194698,0.5264372356699312,0.5397284373728527,0.5628942645254749,0.5751524842424536,-
0.5685415214336741,0.5941604659731653,0.6039941819771091,0.6008621699210084,0.5380741652341745,0.5743608753185829,0.5827096052311254,0.5260923035194698,0.5264372356699312,0.5397284373728527,0.5628942645254749,0.5751524842424536,0.5472599354236913,-
0.5941604659731653,0.6039941819771091,0.6008621699210084,0.5380741652341745,0.5743608753185829,0.5827096052311254,0.5260923035194698,0.5264372356699312,0.5397284373728527,0.5628942645254749,0.5751524842424536,0.5472599354236913,0.5850377434947603,-
0.6039941819771091,0.6008621699210084,0.5380741652341745,0.5743608753185829,0.5827096052311254,0.5260923035194698,0.5264372356699312,0.5397284373728527,0.5628942645254749,0.5751524842424536,0.5472599354236913,0.5850377434947603,0.560632266384589,-
0.6008621699210084,0.5380741652341745,0.5743608753185829,0.5827096052311254,0.5260923035194698,0.5264372356699312,0.5397284373728527,0.5628942645254749,0.5751524842424536,0.5472599354236913,0.5850377434947603,0.560632266384589,0.5863751584073276,-
0.5380741652341745,0.5743608753185829,0.5827096052311254,0.5260923035194698,0.5264372356699312,0.5397284373728527,0.5628942645254749,0.5751524842424536,0.5472599354236913,0.5850377434947603,0.560632266384589,0.5863751584073276,0.5326154331207076,-
0.5743608753185829,0.5827096052311254,0.5260923035194698,0.5264372356699312,0.5397284373728527,0.5628942645254749,0.5751524842424536,0.5472599354236913,0.5850377434947603,0.560632266384589,0.5863751584073276,0.5326154331207076,0.5918579872686283,-
0.5827096052311254,0.5260923035194698,0.5264372356699312,0.5397284373728527,0.5628942645254749,0.5751524842424536,0.5472599354236913,0.5850377434947603,0.560632266384589,0.5863751584073276,0.5326154331207076,0.5918579872686283,0.5682015244457436,-
0.5260923035194698,0.5264372356699312,0.5397284373728527,0.5628942645254749,0.5751524842424536,0.5472599354236913,0.5850377434947603,0.560632266384589,0.5863751584073276,0.5326154331207076,0.5918579872686283,0.5682015244457436,0.5470252941691833,-
0.5264372356699312,0.5397284373728527,0.5628942645254749,0.5751524842424536,0.5472599354236913,0.5850377434947603,0.560632266384589,0.5863751584073276,0.5326154331207076,0.5918579872686283,0.5682015244457436,0.5470252941691833,0.5807415004945778,-
0.5397284373728527,0.5628942645254749,0.5751524842424536,0.5472599354236913,0.5850377434947603,0.560632266384589,0.5863751584073276,0.5326154331207076,0.5918579872686283,0.5682015244457436,0.5470252941691833,0.5807415004945778,0.5877266543504384,-
0.5628942645254749,0.5751524842424536,0.5472599354236913,0.5850377434947603,0.560632266384589,0.5863751584073276,0.5326154331207076,0.5918579872686283,0.5682015244457436,0.5470252941691833,0.5807415004945778,0.5877266543504384,0.5617875697314236,-
0.5751524842424536,0.5472599354236913,0.5850377434947603,0.560632266384589,0.5863751584073276,0.5326154331207076,0.5918579872686283,0.5682015244457436,0.5470252941691833,0.5807415004945778,0.5877266543504384,0.5617875697314236,0.5686655649549186,-
0.5472599354236913,0.5850377434947603,0.560632266384589,0.5863751584073276,0.5326154331207076,0.5918579872686283,0.5682015244457436,0.5470252941691833,0.5807415004945778,0.5877266543504384,0.5617875697314236,0.5686655649549186,0.5210881078485642,-
0.5850377434947603,0.560632266384589,0.5863751584073276,0.5326154331207076,0.5918579872686283,0.5682015244457436,0.5470252941691833,0.5807415004945778,0.5877266543504384,0.5617875697314236,0.5686655649549186,0.5210881078485642,0.5185272547088,-
0.560632266384589,0.5863751584073276,0.5326154331207076,0.5918579872686283,0.5682015244457436,0.5470252941691833,0.5807415004945778,0.5877266543504384,0.5617875697314236,0.5686655649549186,0.5210881078485642,0.5185272547088,0.5277977538282972,-
0.5863751584073276,0.5326154331207076,0.5918579872686283,0.5682015244457436,0.5470252941691833,0.5807415004945778,0.5877266543504384,0.5617875697314236,0.5686655649549186,0.5210881078485642,0.5185272547088,0.5277977538282972,0.5324405615274985,-
0.5326154331207076,0.5918579872686283,0.5682015244457436,0.5470252941691833,0.5807415004945778,0.5877266543504384,0.5617875697314236,0.5686655649549186,0.5210881078485642,0.5185272547088,0.5277977538282972,0.5324405615274985,0.532987181614759,-
0.5918579872686283,0.5682015244457436,0.5470252941691833,0.5807415004945778,0.5877266543504384,0.5617875697314236,0.5686655649549186,0.5210881078485642,0.5185272547088,0.5277977538282972,0.5324405615274985,0.532987181614759,0.5499379764265271,-
0.5682015244457436,0.5470252941691833,0.5807415004945778,0.5877266543504384,0.5617875697314236,0.5686655649549186,0.5210881078485642,0.5185272547088,0.5277977538282972,0.5324405615274985,0.532987181614759,0.5499379764265271,0.5573496018065467,-
0.5470252941691833,0.5807415004945778,0.5877266543504384,0.5617875697314236,0.5686655649549186,0.5210881078485642,0.5185272547088,0.5277977538282972,0.5324405615274985,0.532987181614759,0.5499379764265271,0.5573496018065467,0.557545693094758,-
0.5807415004945778,0.5877266543504384,0.5617875697314236,0.5686655649549186,0.5210881078485642,0.5185272547088,0.5277977538282972,0.5324405615274985,0.532987181614759,0.5499379764265271,0.5573496018065467,0.557545693094758,0.5690382153226847,-
0.5877266543504384,0.5617875697314236,0.5686655649549186,0.5210881078485642,0.5185272547088,0.5277977538282972,0.5324405615274985,0.532987181614759,0.5499379764265271,0.5573496018065467,0.557545693094758,0.5690382153226847,0.588383267616668,-
0.5617875697314236,0.5686655649549186,0.5210881078485642,0.5185272547088,0.5277977538282972,0.5324405615274985,0.532987181614759,0.5499379764265271,0.5573496018065467,0.557545693094758,0.5690382153226847,0.588383267616668,0.5706993049938955,-
0.5686655649549186,0.5210881078485642,0.5185272547088,0.5277977538282972,0.5324405615274985,0.532987181614759,0.5499379764265271,0.5573496018065467,0.557545693094758,0.5690382153226847,0.588383267616668,0.5706993049938955,0.538649838405634,-
0.5210881078485642,0.5185272547088,0.5277977538282972,0.5324405615274985,0.532987181614759,0.5499379764265271,0.5573496018065467,0.557545693094758,0.5690382153226847,0.588383267616668,0.5706993049938955,0.538649838405634,0.5658426189837615,-
0.5185272547088,0.5277977538282972,0.5324405615274985,0.532987181614759,0.5499379764265271,0.5573496018065467,0.557545693094758,0.5690382153226847,0.588383267616668,0.5706993049938955,0.538649838405634,0.5658426189837615,0.5886042964570628,-
0.5277977538282972,0.5324405615274985,0.532987181614759,0.5499379764265271,0.5573496018065467,0.557545693094758,0.5690382153226847,0.588383267616668,0.5706993049938955,0.538649838405634,0.5658426189837615,0.5886042964570628,0.5712765744135788,-
0.5324405615274985,0.532987181614759,0.5499379764265271,0.5573496018065467,0.557545693094758,0.5690382153226847,0.588383267616668,0.5706993049938955,0.538649838405634,0.5658426189837615,0.5886042964570628,0.5712765744135788,0.5808394644447576,-
0.532987181614759,0.5499379764265271,0.5573496018065467,0.557545693094758,0.5690382153226847,0.588383267616668,0.5706993049938955,0.538649838405634,0.5658426189837615,0.5886042964570628,0.5712765744135788,0.5808394644447576,0.536783975594852,-
0.5499379764265271,0.5573496018065467,0.557545693094758,0.5690382153226847,0.588383267616668,0.5706993049938955,0.538649838405634,0.5658426189837615,0.5886042964570628,0.5712765744135788,0.5808394644447576,0.536783975594852,0.5430025456596905,-
0.5573496018065467,0.557545693094758,0.5690382153226847,0.588383267616668,0.5706993049938955,0.538649838405634,0.5658426189837615,0.5886042964570628,0.5712765744135788,0.5808394644447576,0.536783975594852,0.5430025456596905,0.5288124011426792,-
0.557545693094758,0.5690382153226847,0.588383267616668,0.5706993049938955,0.538649838405634,0.5658426189837615,0.5886042964570628,0.5712765744135788,0.5808394644447576,0.536783975594852,0.5430025456596905,0.5288124011426792,0.5262726551471877,-
0.5690382153226847,0.588383267616668,0.5706993049938955,0.538649838405634,0.5658426189837615,0.5886042964570628,0.5712765744135788,0.5808394644447576,0.536783975594852,0.5430025456596905,0.5288124011426792,0.5262726551471877,0.5275636240873278,-
0.588383267616668,0.5706993049938955,0.538649838405634,0.5658426189837615,0.5886042964570628,0.5712765744135788,0.5808394644447576,0.536783975594852,0.5430025456596905,0.5288124011426792,0.5262726551471877,0.5275636240873278,0.56737482904766,-
0.5706993049938955,0.538649838405634,0.5658426189837615,0.5886042964570628,0.5712765744135788,0.5808394644447576,0.536783975594852,0.5430025456596905,0.5288124011426792,0.5262726551471877,0.5275636240873278,0.56737482904766,0.5483389259464144,-
0.538649838405634,0.5658426189837615,0.5886042964570628,0.5712765744135788,0.5808394644447576,0.536783975594852,0.5430025456596905,0.5288124011426792,0.5262726551471877,0.5275636240873278,0.56737482904766,0.5483389259464144,0.5548078096526945,-
0.5658426189837615,0.5886042964570628,0.5712765744135788,0.5808394644447576,0.536783975594852,0.5430025456596905,0.5288124011426792,0.5262726551471877,0.5275636240873278,0.56737482904766,0.5483389259464144,0.5548078096526945,0.5512514433259286,-
0.5886042964570628,0.5712765744135788,0.5808394644447576,0.536783975594852,0.5430025456596905,0.5288124011426792,0.5262726551471877,0.5275636240873278,0.56737482904766,0.5483389259464144,0.5548078096526945,0.5512514433259286,0.5702265986546107,-
0.5712765744135788,0.5808394644447576,0.536783975594852,0.5430025456596905,0.5288124011426792,0.5262726551471877,0.5275636240873278,0.56737482904766,0.5483389259464144,0.5548078096526945,0.5512514433259286,0.5702265986546107,0.5442362696829652,-
0.5808394644447576,0.536783975594852,0.5430025456596905,0.5288124011426792,0.5262726551471877,0.5275636240873278,0.56737482904766,0.5483389259464144,0.5548078096526945,0.5512514433259286,0.5702265986546107,0.5442362696829652,0.5401408974155352,-
0.536783975594852,0.5430025456596905,0.5288124011426792,0.5262726551471877,0.5275636240873278,0.56737482904766,0.5483389259464144,0.5548078096526945,0.5512514433259286,0.5702265986546107,0.5442362696829652,0.5401408974155352,0.49906036759049,-
0.5430025456596905,0.5288124011426792,0.5262726551471877,0.5275636240873278,0.56737482904766,0.5483389259464144,0.5548078096526945,0.5512514433259286,0.5702265986546107,0.5442362696829652,0.5401408974155352,0.49906036759049,0.535024112644422,-
0.5288124011426792,0.5262726551471877,0.5275636240873278,0.56737482904766,0.5483389259464144,0.5548078096526945,0.5512514433259286,0.5702265986546107,0.5442362696829652,0.5401408974155352,0.49906036759049,0.535024112644422,0.5387545435895732,-
0.5262726551471877,0.5275636240873278,0.56737482904766,0.5483389259464144,0.5548078096526945,0.5512514433259286,0.5702265986546107,0.5442362696829652,0.5401408974155352,0.49906036759049,0.535024112644422,0.5387545435895732,0.5293100142873151,-
0.5275636240873278,0.56737482904766,0.5483389259464144,0.5548078096526945,0.5512514433259286,0.5702265986546107,0.5442362696829652,0.5401408974155352,0.49906036759049,0.535024112644422,0.5387545435895732,0.5293100142873151,0.4885799854811187,-
0.56737482904766,0.5483389259464144,0.5548078096526945,0.5512514433259286,0.5702265986546107,0.5442362696829652,0.5401408974155352,0.49906036759049,0.535024112644422,0.5387545435895732,0.5293100142873151,0.4885799854811187,0.5273331231218212,-
